Id,SalePrice
2658,141858.20368595514
2718,151936.5358084878
2414,204544.51138514467
1989,114166.41694283392
625,181612.13560853712
333,89665.328093783
1327,113141.3010669304
858,167015.4062058134
95,188893.79857450072
1568,174381.23112367745
2482,153365.86214183364
1364,129648.63693031296
2584,163276.2982073715
818,293747.6754495902
2673,171572.29478942323
2089,120753.91965987626
1297,177236.51771584898
790,119270.52252863161
2616,211564.77997488994
720,207456.8803131031
222,153171.27289928962
557,119184.90750579536
1148,189228.37933938392
2766,170795.09592806082
534,180287.28908949625
1452,121858.00869266037
630,127705.49609030038
2648,133684.57441791706
125,160352.4139840342
1904,57317.31911580637
1670,108600.16395367589
756,110129.81140464637
717,230320.1698100902
1032,161495.19813414197
852,227727.9781541163
1731,178382.48479062878
2639,106522.94498504046
2071,110556.4920742074
1267,102760.01721450035
1851,205900.98573191278
567,153760.78707479965
2439,213642.65919916984
1898,148502.9263897622
647,180375.34687212761
2256,201530.4296768345
979,102251.56261001714
1444,211183.66790267546
2485,122543.74373945594
157,131615.095393816
88,118012.02568099741
2003,111912.42496892158
186,175496.85702813417
1425,251402.8287085425
2695,136387.62474214658
738,96173.04348277021
395,150126.35720511805
1353,161168.6150287483
1878,146162.27052439563
390,154995.41973594483
1456,222423.2461412875
1103,304365.68386598583
1387,122979.41465780139
2070,147302.63066048734
1199,172902.87046178617
2479,163218.56703403872
501,317398.4315302642
2362,93900.48179305624
1718,186710.30016632937
2188,100696.33884796966
1483,128884.59297529794
2557,102807.55763189215
437,374679.38613608107
2224,216807.46902894508
1628,154050.96268360876
397,131141.0052108243
587,193418.37837420776
971,156513.96266731527
2611,141356.82855360396
1887,87127.46661595255
2399,367513.1308682263
2148,213058.5039473204
304,110640.16117517743
1997,115591.14013767056
2817,130835.1351651866
1431,193595.12630819622
427,373727.0383133413
263,123966.24365877174
598,176548.14014186244
2895,266571.6582215093
687,147536.56415703334
1822,129405.43304553535
2191,131445.68706723955
179,121888.14733963273
1009,208819.4131858414
2010,132996.34680459462
1991,128582.76877488755
1411,188551.3328392636
1721,234261.19187868014
1144,175248.79806239344
593,186871.6149243852
575,319226.3913945211
1249,164003.83269623946
1604,122545.82866980322
1064,502161.7915549353
1923,159869.26623111218
1988,89159.14510522131
2325,167303.58261711057
114,190971.56127280183
2700,167389.55082468316
217,94421.61457711458
343,168592.8754127249
386,241292.31579012424
2005,133477.67256696522
2908,154455.64286344126
1814,220357.8514635805
2446,511152.0283018071
208,144658.93649383727
1679,128043.40988573339
822,336293.6469831541
6,195718.62934645824
1781,396011.8236136241
2397,293653.06849620864
2340,313971.59063935466
1618,174655.10589177907
2843,129969.57020808943
1061,361970.2455154415
2786,127219.08949307818
1935,135799.75655240752
1341,117036.47198765352
521,283596.42521551065
2136,145806.74108471815
996,190375.20168123953
227,154970.55180219281
135,170920.33610141184
1167,161096.26889664773
294,244037.26614570245
1776,211200.88637833018
540,178275.4982625991
1717,194195.1859631613
2303,131348.61600895133
116,176609.17541342042
127,148197.19716448803
1371,156161.1046143258
1014,146370.50715602096
1507,96336.63398791756
702,125014.773574166
750,149946.79215301946
261,144737.26970186643
1559,68449.2438386213
577,228257.839615372
2812,197423.60119109228
2080,155920.12144070957
1368,120419.61014166847
2376,124417.87429974787
659,97306.06641997863
1235,128654.19360149279
332,79089.18514819909
1917,129446.99749250244
2094,257246.71127859224
1460,264078.85385438614
1471,209265.28496972937
1509,127778.4737208914
1922,137992.76722724736
433,490340.5808831323
460,293128.17173988
1116,242485.48306096625
1137,164366.54158142302
53,156437.4259993313
2354,267503.34416595753
1475,204684.49819344282
1761,555752.7489790777
842,138996.87810394634
2739,166280.32902254164
2509,138118.45034486149
1007,197782.0706061814
2610,185045.02024174575
1952,94103.11606217548
2719,147771.4300309429
2921,85125.22960482165
1966,131649.59069284704
292,100429.70150951017
1204,178982.89050352294
1829,274733.51408807933
2419,181279.4313404942
391,155455.27128964476
798,94273.54693897441
481,179310.91940830275
193,204218.51941806637
555,128938.10949736182
899,70410.39277528692
2357,187170.89592307433
328,117823.37510845438
1356,98067.07094964385
1154,98126.62264883611
1730,186635.64269998576
2249,163462.29987622984
1119,242427.72755538672
2856,133238.36794918403
1394,151929.20303741284
2587,121784.28132427018
61,367077.5783885708
2661,191586.602626889
2711,129410.81237627007
1147,176462.43981264625
757,119795.24688330013
2623,101049.85772309732
2378,149376.09570612386
1413,132897.05233046133
1722,218346.65347937867
1112,226271.86815045867
1623,189943.88379695825
1201,195353.83927705698
1513,121517.1844481742
957,9302.262988533825
1171,261589.06182414107
1145,181909.58967424743
2726,244469.88084368035
703,126340.87449433655
760,119623.23483733926
1964,137497.65617610887
2512,156413.03526896331
159,120123.06402568892
1281,156295.40361398924
468,182840.35959498957
290,125040.24082514457
665,94348.25858756714
1463,259301.12455371954
1792,225997.35886653606
923,165110.61056085955
500,279533.5026799692
1408,176483.75893269107
331,95556.37028445117
170,123338.56707172748
2192,108688.44807132892
2571,318247.7584168697
2314,174635.5565599287
2647,82245.53780237678
422,443724.51789603196
2457,356614.2305363845
1838,225113.77750781085
2805,272026.48995862063
1645,153794.1373389559
1711,317346.72244948335
2825,266284.07766340487
322,379810.7514706319
2103,264987.2629666431
342,115602.96820889879
600,126576.87910002284
488,192626.57217311952
1725,359041.69835149776
2246,268579.0729150316
2847,165777.4925213987
806,234271.14040834643
530,246028.84799217246
963,184544.09957829677
2678,95209.79565557465
171,90299.40387397353
2401,453335.2638617307
805,222350.09222855605
2259,250307.51460968517
1748,154230.43967730924
1361,129321.92274746671
1677,118765.50795155298
1406,168508.62507011555
2322,269513.956748195
688,146082.0455161007
143,136024.59066130873
804,194475.25266844593
1214,151037.4767116299
2828,127688.55646630656
1999,175547.91815219913
2467,204544.41444637068
2665,137214.21852655895
1538,350424.3346251566
398,117890.08923653606
2822,130974.96332217567
2157,122596.65961876139
1856,191551.25902025122
1269,92681.43298203219
2570,117489.81640422624
2320,225780.93716878444
1517,131026.2268651221
2304,144345.94214210194
1312,88783.99639034085
2012,128829.38800009992
506,275411.89302865043
2865,208853.22006961983
2367,89985.25823042914
554,74062.90934093948
238,124103.79699570686
1954,115921.97515331674
2488,116633.11082364433
2291,66247.2478291057
1969,85572.84991633333
2725,175326.34166188538
1482,128884.59297529794
2763,185466.23646078538
503,254029.1505237352
1584,252332.94596281648
1531,139640.96985874046
2210,177051.88843504246
459,361008.8266753629
556,126366.74558999762
1347,125792.59661321063
1290,67406.0114072226
1388,98059.49837677367
1571,69860.69904174376
2754,201432.5590013126
765,115139.26679840405
2494,133706.75563502498
2870,221829.9990522554
7,219507.73926572874
1114,252649.1433084691
2418,278111.36461357214
291,140263.71900784783
18,349200.4839693345
39,386496.61092876457
1001,271329.2349645179
2442,236881.65461605974
616,112269.6062272042
2680,77363.85574599821
1414,130465.88299159706
289,141373.0923686102
40,265341.3850789238
860,125029.09506199043
409,128995.27905188873
673,143776.6012040209
2427,163471.96254169848
2036,237346.87180959433
2564,157777.1049853079
642,140068.83862089738
1008,173967.9173541721
1908,130129.58909077942
2519,197323.4736502478
1369,101387.1063523097
2855,173982.73626382835
712,105427.31280263606
1943,137242.4561788682
1958,131262.49185275473
107,121437.27234505862
2295,216307.62013766728
704,107366.50259125791
676,137702.70216951706
259,175293.00165442564
93,293902.5992244724
106,238930.7457730705
2315,189999.11080221087
1050,106310.45228101313
1095,198696.55328056123
2709,149049.29440749437
758,127791.49242081586
1496,150404.97544416506
2370,126943.10310873576
2458,284297.469481064
2733,130214.89836328849
161,254599.5528313946
726,168309.73611498903
845,200396.4150810102
947,250151.97336263675
2232,123112.1441818364
2563,152778.42313195392
2299,119914.26801688503
211,105837.12746571843
605,141138.09966615308
1478,209671.25890230294
2247,259339.73773111776
2274,198320.44408159237
2869,190195.46069802996
967,216255.53259835392
2656,115619.36722897366
667,190057.79033768177
1042,108441.43370050378
2023,161553.2684187172
2447,394934.9361852221
2055,126127.0563576771
2275,301165.4049761575
2204,182658.97541271895
1563,275873.1674463572
483,193185.6972112339
796,110118.07954223827
1526,185182.34452786297
2042,133974.042271683
442,368108.61605548114
1693,353637.5869705286
1468,210861.25622049067
1430,197187.40468080062
2605,136053.74709373806
1529,187742.01976406202
335,156934.85493485164
1287,133132.13733442035
31,105661.0091950791
1785,324540.30041122995
82,167750.2900696043
2620,137629.65218895487
252,186029.56835262012
721,43712.06916382536
2165,195888.43368229736
2316,169230.75966359302
775,131045.80677850079
1558,86173.2016384555
17,215832.88609402347
1022,220678.94386084005
925,144598.42013096996
438,298414.38099891786
1270,141817.6505587753
1272,115907.31722719222
215,121565.99315835442
266,224040.7482662322
