Id,SalePrice
2658,134895.94653128576
2718,155646.72892682627
2414,189036.85662805033
1989,106452.50634360034
625,176515.10486740782
333,96101.23587880272
1327,114619.6392970134
858,151896.88399753266
95,189039.8139597536
1568,172577.99357447308
2482,145152.33417970594
1364,128012.53779760434
2584,162777.5173533006
818,293103.04286978144
2673,163677.87398403254
2089,169807.05423691263
1297,127975.23502709332
790,112237.2505132897
2616,225022.8573206367
720,201956.48910688143
222,150616.3105233661
557,128199.70778969454
1148,184270.73203067738
2766,158961.3110794744
534,181568.78519596206
1452,122053.93239809596
630,136824.71581844962
2648,117575.5158714765
125,159602.00299413234
1904,92575.51496224315
1670,116976.21096329472
756,95293.22426515631
717,261983.3054187207
1032,145783.51224752585
852,228810.06797620293
1731,178062.86685691157
2639,106012.10131137772
2071,90653.62964820256
1267,132936.39958962845
1851,209913.91284514044
567,159740.86485882022
2439,208060.14870403195
1898,146247.48326189083
647,187027.24714998237
2256,208255.8848833472
979,97932.66576662741
1444,205235.93698563823
2485,123413.60296354361
157,140903.62127221958
88,114481.13206080557
2003,102974.91902547819
186,210043.64563261846
1425,268527.1214685075
2695,135065.10329652205
738,105206.42015788122
395,144355.31529663655
1353,164219.98052458966
1878,146938.3845816909
390,155066.72175457142
1456,223827.23546507303
1103,318127.58918292826
1387,118429.40734100016
2070,146744.78583492758
1199,166254.95473995816
2479,166670.15730991913
501,338936.5989511195
2362,106009.86423585936
1718,189417.03731784283
2188,136489.25357714144
1483,137330.392475695
2557,105366.67828531784
437,351218.4391610965
2224,194714.5279701834
1628,174099.44771699433
397,128743.6161852366
587,184882.99631780398
971,157093.0595809922
2611,149503.58698169282
1887,100426.21132739494
2399,352709.4326122628
2148,214665.32847316505
304,117417.00334418868
1997,122573.9290903539
2817,141545.27520510217
1431,200367.91803843505
427,343067.5177542708
263,122566.81878696941
598,165469.45492404292
2895,273831.2691186633
687,149926.0194166376
1822,133898.55553071003
2191,135319.99152017664
179,122023.35019283555
1009,225628.07733076182
2010,136553.5167623961
1991,130753.35988818144
1411,181144.26885701402
1721,247595.7331277426
1144,172365.7894849237
593,191165.12622883776
575,276442.9636289125
1249,196254.80765387893
1604,126898.37186116725
1064,524260.6956279388
1923,160223.34566024994
1988,88422.16427983507
2325,164570.47148644878
114,188730.12472042022
2700,177449.02740455745
217,100167.01320916426
343,164724.12391010486
386,241401.9771138542
2005,116157.63451791508
2908,149127.491298459
1814,209900.43283175572
2446,561892.5094096663
208,129015.91895602434
1679,119818.63195609592
822,312633.27590477513
6,192633.04753924767
1781,391528.2134861812
2397,287521.82527226803
2340,314789.07823516586
1618,176783.96654820303
2843,91652.72920269473
1061,354091.946216016
2786,132074.05071868433
1935,134286.6078197012
1341,124696.89107986272
521,306861.5465616069
2136,133558.5109090386
996,173851.41810403648
227,129253.41746381344
135,173576.3255853497
1167,157594.61237702076
294,229136.54780880082
1776,216501.47734061442
540,174754.10613871866
1717,189414.59815576987
2303,131602.5389518398
116,167225.2396375148
127,140020.42145241913
1371,147640.16416167142
1014,131602.67589175166
1507,105299.20645720151
702,117326.96897840209
750,144046.07542184554
261,155675.11336354155
1559,87917.7478383166
577,207171.01461827825
2812,198038.01540039247
2080,158199.6691700247
1368,105257.98445957736
2376,131791.82713052514
659,100139.5570785217
1235,118531.47532602493
332,91737.98946586717
1917,139467.29680097767
2094,236367.14680288895
1460,270157.81513035554
1471,209650.36993107782
1509,140098.13729863928
1922,141475.0108460941
433,536670.5191947848
460,266941.3331765753
1116,279079.6388079392
1137,160873.86537575093
53,157621.3816087701
2354,262845.13744357246
1475,198619.1894692959
1761,647764.7339420897
842,146549.00890019978
2739,169621.42818736727
2509,143893.83869098988
1007,217006.2391508926
2610,186585.9225438044
1952,78339.16527194402
2719,150690.7688904677
2921,94351.45167913963
1966,125521.40430744807
292,88694.84147916234
1204,185426.72217592061
1829,264465.73201785254
2419,179075.05081900128
391,150478.37604367943
798,102255.28015927435
481,180805.32204410073
193,184863.46766630386
555,118768.6405018887
899,56037.64319977688
2357,186198.97405468498
328,110626.03693324432
1356,112444.35936599865
1154,108187.03520826483
1730,172307.92554652924
2249,165460.17683784233
1119,258176.5453556581
2856,122263.34965418372
1394,152021.73525712139
2587,131868.97839851514
61,349148.8359638386
2661,186844.75119354774
2711,125794.65292339528
1147,176374.2950331301
757,143831.71447942383
2623,96021.79832380521
2378,137789.0420093073
1413,142706.40595515212
1722,238538.43951902154
1112,226919.01887398574
1623,184485.9469548196
1201,174153.57046718523
1513,128524.50822493061
957,148908.39766844548
1171,262459.69502469344
1145,181900.14390848228
2726,269443.73117513536
703,128192.66010912252
760,111773.84554646944
1964,136997.71036717214
2512,171728.87554685294
159,126351.35549758887
1281,156391.7578475892
468,176780.50960717502
290,125290.96127092326
665,78794.15559113352
1463,263917.4371534817
1792,243132.30174615292
923,158377.93339707633
500,268825.270007106
1408,176555.16226758657
331,103435.71675928705
170,114145.10007773433
2192,98936.45444406068
2571,297981.79385088367
2314,173641.26881021156
2647,81669.89274425735
422,433728.52885984385
2457,361264.4968281848
1838,206891.67286494095
2805,251102.01121877332
1645,144436.6395886821
1711,320171.3871651805
2825,243449.8961833762
322,358557.18697267777
2103,275804.87503615196
342,112097.09377415106
600,128715.60028692323
488,190284.6107151138
1725,321560.43943139765
2246,259578.17053461116
2847,164468.35043058312
806,236007.37062129448
530,243809.0561779663
963,179543.84468009707
2678,111260.4291058234
171,107023.21103082772
2401,435472.3183814003
805,213769.1021863462
2259,259007.54034160578
1748,173729.52345568244
1361,131067.99528663815
1677,112640.80187238753
1406,157309.39696763025
2322,223265.91023660125
688,155890.47447423916
143,130928.4654015745
804,199701.63679307827
1214,149289.19247403624
2828,145677.81816778146
1999,184743.59867140464
2467,197047.38792440062
2665,146004.24307171186
1538,435074.178205523
398,117876.62110483111
2822,126631.68411381252
2157,134921.7345251937
1856,185525.77131714323
1269,117101.31807939522
2570,119224.28250896197
2320,234851.29449906328
1517,117316.05635898036
2304,128923.3512646954
1312,113797.08962729992
2012,128446.46620343986
506,255560.7622566896
2865,223204.30292026722
2367,97596.82150889118
554,53888.19719041162
238,118313.4294413412
1954,117934.64443078672
2488,157972.8020014608
2291,74315.88678961375
1969,101202.90888033807
2725,175767.97402899084
1482,137330.392475695
2763,188556.11542144546
503,236212.3369825302
1584,243246.32244891854
1531,127591.38297581067
2210,166180.74169944145
459,323129.47422947426
556,126137.08333832782
1347,127840.94028289441
1290,71517.65959808021
1388,91520.96860671579
1571,164560.70101937652
2754,199088.8139764826
765,120386.04730300326
2494,125237.41271077096
2870,207838.64506650786
7,224658.15072777757
1114,252000.86517447932
2418,287730.3862891366
291,168819.48982105043
18,323522.75024259486
39,363824.8569111557
1001,285420.446124527
2442,241159.5264483363
616,103263.46408731595
2680,71332.00442576618
1414,126855.60474359046
289,129071.95234079147
40,272436.75605285953
860,123292.93502954661
409,134246.84604381875
673,137597.82374468376
2427,156701.66400648258
2036,219667.5247066185
2564,157438.99479618843
642,150968.4712163118
1008,177718.08144741599
1908,141240.50747345528
2519,198812.3026425438
1369,94747.18264967727
2855,178227.4616488273
712,98318.63437435008
1943,123401.14644041169
1958,130793.4305833776
107,141410.81469222426
2295,215031.73425050918
704,89868.1698404901
676,128439.3159170904
259,178200.17505412677
93,291086.1748308663
106,242388.80933757068
2315,188134.19751522457
1050,112282.61157877068
1095,191189.96260088834
2709,141157.73124839854
758,108498.25450517156
1496,149474.92955142178
2370,116987.24513930385
2458,276416.90272709297
2733,128891.75398045476
161,292216.47272550093
726,167154.6195262547
845,195285.5837318434
947,255254.00429209933
2232,111150.83710900904
2563,155417.4039067675
2299,104086.50763985957
211,80803.21688024024
605,152985.93747214798
1478,196098.40678080881
2247,262874.3951727569
2274,213336.89666933764
2869,184469.7155284955
967,225544.0539395091
2656,110368.39550862531
667,207178.4913306156
1042,110231.68021419202
2023,166680.27412248042
2447,378938.90926172066
2055,127202.139773209
2275,298960.0221990881
2204,183691.00032607152
1563,263726.14640092157
483,207185.7329072717
796,109687.1770628097
